开始时间,结束时间,粒度,云环境,主机ID,主机名称,主机CPU使用率(%),主机磁盘读IOPS(IO/s),主机磁盘写IOPS(IO/s),主机平均内存使用率(%),物理机入向平均网络利用率(包括主备网卡)(%),物理机出向平均网络利用率(包括主备网卡)(%),主机Hypervisor进程CPU利用率(%),主机Hypervisor内存使用率(%),主机平均磁盘使用率(%),主机磁盘平均读时延(ms),主机磁盘平均写时延(ms)
2023-01-07 05:30:00,2023-01-07 05:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.18,0.02,2.7132,90.5878,0.2654,0.8592,2.14,9.73,6.9428,0.0,0.03
2023-01-07 05:25:00,2023-01-07 05:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.63,0.0233,2.6203,90.5876,0.1173,0.7598,2.17,9.69,6.9428,0.0,0.04
2023-01-07 05:20:00,2023-01-07 05:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.38,0.0233,6.5427,90.5889,0.1858,0.645,1.76,9.74,6.9428,0.29,0.06
2023-01-07 05:15:00,2023-01-07 05:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.9,0.02,2.5467,90.5888,0.1986,1.5623,2.25,9.68,6.9428,0.17,0.03
2023-01-07 05:10:00,2023-01-07 05:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.3,0.0233,2.5934,90.5875,0.1494,1.247,2.14,9.72,6.9428,0.0,0.03
2023-01-07 05:05:00,2023-01-07 05:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.74,0.0233,2.7234,90.5893,0.0913,0.7104,2.16,9.71,6.9428,0.0,0.06
2023-01-07 05:00:00,2023-01-07 05:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.49,0.02,3.4266,90.5878,0.1222,0.9731,2.04,9.72,6.9377,0.0,0.11
2023-01-07 04:55:00,2023-01-07 05:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.58,0.0233,2.5635,90.5909,0.0791,1.0869,1.9,9.79,6.9377,0.0,0.04
2023-01-07 04:50:00,2023-01-07 04:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.92,0.0233,6.5433,90.5903,0.1672,0.7404,1.73,9.84,6.9629,0.0,0.05
2023-01-07 04:45:00,2023-01-07 04:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.18,0.02,2.5399,90.5906,0.0931,0.5195,1.95,9.76,6.9629,0.0,0.04
2023-01-07 04:40:00,2023-01-07 04:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.78,0.0233,2.4931,90.5901,0.0345,0.4665,2.0,9.82,6.9629,0.0,0.04
2023-01-07 04:35:00,2023-01-07 04:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.91,0.0233,2.6268,90.5892,0.0263,0.4146,1.83,9.76,6.9579,0.0,0.02
2023-01-07 04:30:00,2023-01-07 04:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.7,0.02,2.4733,90.5892,0.045,0.5097,1.91,9.79,6.9579,0.0,0.04
2023-01-07 04:25:00,2023-01-07 04:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.97,0.0233,2.7134,90.5887,0.0923,0.5937,2.06,9.79,6.9579,0.0,0.04
2023-01-07 04:20:00,2023-01-07 04:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.16,0.0233,6.5868,90.5893,0.0612,0.5729,2.1,9.79,6.9579,0.0,0.05
2023-01-07 04:15:00,2023-01-07 04:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.67,0.02,2.4833,90.5896,0.083,0.4295,2.1,9.78,6.9579,0.0,0.04
2023-01-07 04:10:00,2023-01-07 04:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.78,0.0233,2.5468,90.5903,0.1431,0.4426,2.13,9.79,6.9579,0.0,0.03
2023-01-07 04:05:00,2023-01-07 04:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.33,0.0233,2.5999,90.5897,0.0519,0.4359,2.01,9.68,6.9579,0.14,0.04
2023-01-07 04:00:00,2023-01-07 04:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.08,0.02,3.4932,90.5883,0.1203,0.5963,1.97,9.7,6.9528,0.0,0.13
2023-01-07 03:55:00,2023-01-07 04:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.08,0.0233,2.5302,90.5885,0.4334,0.6495,2.1,9.67,6.9528,0.0,0.04
2023-01-07 03:50:00,2023-01-07 03:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.3,0.0233,6.6834,90.5892,0.3467,0.6077,2.33,9.7,6.9528,0.14,0.06
2023-01-07 03:45:00,2023-01-07 03:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.49,0.02,2.7133,90.5891,0.2949,0.6608,2.4,9.66,6.9528,0.17,0.03
2023-01-07 03:40:00,2023-01-07 03:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,21.55,0.0233,2.4667,90.5904,0.2061,0.4661,2.34,9.68,6.9528,0.14,0.04
2023-01-07 03:35:00,2023-01-07 03:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.38,0.0233,2.7268,90.5888,0.0069,0.2733,2.06,9.66,6.9528,0.14,0.03
2023-01-07 03:30:00,2023-01-07 03:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.16,0.02,2.4597,90.587,0.0833,0.3401,1.98,9.69,6.9478,0.0,0.04
2023-01-07 03:25:00,2023-01-07 03:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.56,0.0233,2.5635,90.5886,0.1053,0.1805,1.92,9.66,6.9478,0.29,0.04
2023-01-07 03:20:00,2023-01-07 03:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.17,0.0233,6.5669,90.5884,0.0123,0.1483,2.15,9.7,6.9478,0.14,0.05
2023-01-07 03:15:00,2023-01-07 03:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.54,0.02,2.6264,90.5881,0.0149,0.1605,1.86,9.66,6.9478,0.17,0.05
2023-01-07 03:10:00,2023-01-07 03:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.33,0.0233,2.54,90.59,0.0107,0.1467,1.75,9.78,6.9478,0.14,0.03
2023-01-07 03:05:00,2023-01-07 03:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.66,0.0233,2.5565,90.5896,0.0184,0.1476,1.98,9.74,6.9478,0.0,0.06
2023-01-07 03:00:00,2023-01-07 03:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.39,0.02,3.1969,90.5919,0.0414,0.1474,2.05,9.78,6.9478,0.0,0.13
2023-01-07 02:55:00,2023-01-07 03:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.64,0.0233,2.5767,90.5874,0.0899,0.1398,1.91,9.72,6.9428,0.14,0.04
2023-01-07 02:50:00,2023-01-07 02:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.72,0.0233,6.6365,90.5906,0.0561,0.1774,2.13,9.8,6.9428,0.0,0.06
2023-01-07 02:45:00,2023-01-07 02:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.19,0.02,2.7235,90.5898,0.1327,0.2045,2.16,10.04,6.9428,0.0,0.04
2023-01-07 02:40:00,2023-01-07 02:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.36,0.0233,2.4598,90.5905,0.0409,0.1889,2.0,9.78,6.9428,0.14,0.04
2023-01-07 02:35:00,2023-01-07 02:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.52,0.0233,2.6801,90.5903,0.0417,0.137,1.85,9.72,6.9428,0.14,0.04
2023-01-07 02:30:00,2023-01-07 02:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.64,0.02,2.7968,90.5892,0.0237,0.1364,1.98,9.68,6.9428,0.17,0.05
2023-01-07 02:25:00,2023-01-07 02:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.2,0.0233,2.5633,90.5911,0.2,0.1441,2.06,9.65,6.9377,0.29,0.04
2023-01-07 02:20:00,2023-01-07 02:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.74,0.0233,6.7134,90.5905,0.0089,0.1536,1.91,9.71,6.9377,0.14,0.06
2023-01-07 02:15:00,2023-01-07 02:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.16,0.02,2.55,90.5901,0.0641,0.1427,1.82,9.74,6.9377,0.0,0.04
2023-01-07 02:10:00,2023-01-07 02:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.41,0.0233,2.6464,90.5885,0.3811,0.1659,2.21,9.76,6.9377,0.0,0.05
2023-01-07 02:05:00,2023-01-07 02:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.16,0.0233,2.7,90.591,0.0273,0.1464,2.0,9.73,6.9377,0.0,0.04
2023-01-07 02:00:00,2023-01-07 02:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.77,0.02,3.5099,90.5897,0.0298,0.1576,2.06,9.67,6.9377,0.0,0.16
2023-01-07 01:55:00,2023-01-07 02:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.04,0.0233,2.7366,90.5877,0.0295,0.1503,2.11,9.63,6.9377,0.0,0.04
2023-01-07 01:50:00,2023-01-07 01:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.68,0.0233,6.5734,90.5877,0.4025,0.1512,2.08,9.68,6.9327,0.14,0.06
2023-01-07 01:45:00,2023-01-07 01:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.9,0.02,2.4834,90.5908,0.1669,0.0746,1.84,10.16,6.9327,0.17,0.04
2023-01-07 01:40:00,2023-01-07 01:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.57,0.0233,3.0134,90.5881,0.3271,0.1423,1.93,9.75,6.9327,0.14,0.05
2023-01-07 01:35:00,2023-01-07 01:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.94,0.0233,4.1766,90.5886,0.2138,0.1455,1.8,9.95,6.9327,0.14,10.42
2023-01-07 01:30:00,2023-01-07 01:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.68,0.02,2.5133,90.5875,0.2464,0.0593,2.0,9.67,6.9579,0.0,0.05
2023-01-07 01:25:00,2023-01-07 01:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.01,0.0233,2.5299,90.59,0.1918,0.1038,2.08,9.65,6.9579,0.0,0.04
2023-01-07 01:20:00,2023-01-07 01:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.14,0.0233,6.5613,90.591,0.1993,0.0717,1.97,9.72,6.9579,0.0,0.04
2023-01-07 01:15:00,2023-01-07 01:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.31,0.02,2.6096,90.5888,0.1969,0.0599,1.9,9.72,6.9528,0.0,0.03
2023-01-07 01:10:00,2023-01-07 01:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.36,0.0233,2.5231,90.5902,0.4941,0.0661,1.75,9.77,6.9528,0.14,0.04
2023-01-07 01:05:00,2023-01-07 01:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.74,0.0233,2.6569,90.5895,0.1413,0.8689,2.17,9.87,6.9579,0.14,0.03
2023-01-07 01:00:00,2023-01-07 01:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,11.79,0.02,3.1332,90.5876,0.2311,0.0913,1.89,9.9,6.9579,0.0,0.13
2023-01-07 00:55:00,2023-01-07 01:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.84,0.0233,2.6634,90.5899,0.7193,0.0725,1.8,9.86,6.9579,0.0,0.04
2023-01-07 00:50:00,2023-01-07 00:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.39,0.0233,6.5469,90.5906,0.1884,0.0856,1.86,9.86,6.9579,0.0,0.05
2023-01-07 00:45:00,2023-01-07 00:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.37,0.02,2.5866,90.5864,0.1473,0.0696,1.86,9.77,6.9528,0.0,0.03
2023-01-07 00:40:00,2023-01-07 00:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.7,0.0233,2.6167,90.5876,0.6159,0.0612,1.73,9.81,6.9528,0.0,0.04
2023-01-07 00:35:00,2023-01-07 00:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.45,0.0233,2.73,90.5865,0.1714,0.281,1.94,9.79,6.9528,0.14,0.04
2023-01-07 00:30:00,2023-01-07 00:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.19,0.02,2.6897,90.5879,0.0218,0.0861,1.84,9.83,6.9528,0.0,0.04
2023-01-07 00:25:00,2023-01-07 00:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.68,0.0233,2.7569,90.5861,0.1443,0.0894,1.89,9.76,6.9528,0.0,0.04
2023-01-07 00:20:00,2023-01-07 00:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.32,0.0233,6.5729,90.587,0.4294,0.0806,1.86,9.81,6.9528,0.0,0.05
2023-01-07 00:15:00,2023-01-07 00:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.45,0.02,2.7301,90.5868,0.1769,0.0421,2.0,9.76,6.9478,0.0,0.04
2023-01-07 00:10:00,2023-01-07 00:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.02,0.0233,2.62,90.5903,0.1271,0.0705,1.94,9.91,6.9478,0.0,0.03
2023-01-07 00:05:00,2023-01-07 00:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.0,0.0233,2.7833,90.5895,0.0492,0.0371,1.96,9.85,6.9478,0.14,0.02
2023-01-07 00:00:00,2023-01-07 00:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.02,0.02,3.3635,90.5906,0.0761,0.04,2.08,9.91,6.9478,0.0,0.14
2023-01-06 23:55:00,2023-01-07 00:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.1,0.0233,2.51,90.5885,0.0467,0.0347,1.79,9.83,6.9478,0.43,0.04
2023-01-06 23:50:00,2023-01-06 23:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.89,0.0233,6.5235,90.5895,0.0657,0.0417,2.07,9.88,6.9478,0.0,0.05
2023-01-06 23:45:00,2023-01-06 23:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.92,0.02,2.5101,90.5907,0.1773,0.0424,2.06,9.84,6.9478,0.0,0.04
2023-01-06 23:40:00,2023-01-06 23:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.66,0.0233,2.6133,90.5894,0.1523,0.0387,1.94,9.9,6.9428,0.14,0.05
2023-01-06 23:35:00,2023-01-06 23:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.37,0.0233,2.6764,90.5898,0.0566,0.0385,2.0,9.78,6.9428,0.0,0.04
2023-01-06 23:30:00,2023-01-06 23:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.01,0.02,2.6104,90.5874,0.0306,0.034,1.89,9.78,6.9428,0.33,0.06
2023-01-06 23:25:00,2023-01-06 23:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.42,0.0233,2.5733,90.5883,0.0585,0.0294,2.13,10.12,6.9428,0.0,0.04
2023-01-06 23:20:00,2023-01-06 23:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.1,0.0233,6.4268,90.5874,0.0178,0.028,2.27,9.78,6.9428,0.29,0.05
2023-01-06 23:15:00,2023-01-06 23:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.78,0.02,2.6698,90.5896,0.0221,0.0278,2.21,9.76,6.9428,0.0,0.03
2023-01-06 23:10:00,2023-01-06 23:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.82,0.0233,2.6433,90.5898,0.1179,0.0211,1.97,9.86,6.9377,0.14,0.04
2023-01-06 23:05:00,2023-01-06 23:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.99,0.0233,2.5168,90.5873,0.0273,0.0839,1.86,9.75,6.9377,0.0,0.05
2023-01-06 23:00:00,2023-01-06 23:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.67,0.02,3.4831,90.589,0.1439,0.1098,2.29,9.83,6.9377,0.0,0.13
2023-01-06 22:55:00,2023-01-06 23:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.53,0.0233,2.6909,90.5895,0.1914,0.0916,2.29,9.82,6.9377,0.14,0.05
2023-01-06 22:50:00,2023-01-06 22:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.71,0.0233,3.0222,90.5885,0.4014,0.13,2.19,9.77,6.9377,0.14,0.06
2023-01-06 22:45:00,2023-01-06 22:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.88,0.02,5.9198,90.5924,0.203,0.0495,1.98,9.83,6.9377,0.0,0.06
2023-01-06 22:40:00,2023-01-06 22:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.27,0.0233,2.5803,90.5906,0.2323,0.0349,1.86,9.86,6.9377,0.14,0.04
2023-01-06 22:35:00,2023-01-06 22:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.06,0.0233,2.8865,90.5889,0.4831,0.0528,1.76,9.81,6.9327,0.14,0.04
2023-01-06 22:30:00,2023-01-06 22:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.66,0.02,2.5835,90.5895,0.5824,0.0592,1.78,9.88,6.9327,0.33,0.04
2023-01-06 22:25:00,2023-01-06 22:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.18,0.0233,2.7767,90.5873,0.7553,0.0779,1.74,9.76,6.9327,0.14,0.04
2023-01-06 22:20:00,2023-01-06 22:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.57,0.0233,2.7196,90.5878,1.4645,0.0602,2.04,9.79,6.9327,0.29,0.05
2023-01-06 22:15:00,2023-01-06 22:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.89,0.02,6.7275,90.5876,1.4274,0.0623,1.95,9.73,6.9327,0.0,0.05
2023-01-06 22:10:00,2023-01-06 22:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.7,0.0233,2.653,90.5884,1.3846,0.0701,2.13,9.77,6.9327,0.14,0.03
2023-01-06 22:05:00,2023-01-06 22:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.63,0.0233,2.7739,90.5872,1.3369,0.0628,2.08,9.72,6.9327,0.0,0.04
2023-01-06 22:00:00,2023-01-06 22:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.6,0.02,3.4837,90.5879,1.2979,0.0775,2.2,9.79,6.9277,0.0,0.15
2023-01-06 21:55:00,2023-01-06 22:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,11.51,0.0233,2.8192,90.5861,0.4769,0.0342,1.89,9.72,6.9277,0.0,0.03
2023-01-06 21:50:00,2023-01-06 21:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,10.79,0.0233,2.7571,90.5869,0.4022,0.0379,1.85,9.76,6.9277,0.29,0.02
2023-01-06 21:45:00,2023-01-06 21:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,11.99,0.02,6.6159,90.5879,0.4699,0.0629,1.97,9.72,6.9277,0.17,0.05
2023-01-06 21:40:00,2023-01-06 21:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,10.6,0.0233,2.6368,90.5876,0.6078,0.1457,1.95,9.83,6.9277,0.0,0.05
2023-01-06 21:35:00,2023-01-06 21:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,10.24,0.0233,2.7832,90.5898,1.3586,0.9398,1.88,9.83,6.9277,0.14,0.03
2023-01-06 21:30:00,2023-01-06 21:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,10.47,0.02,2.7098,90.5902,1.9156,1.1644,2.21,9.84,6.9226,0.0,0.03
2023-01-06 21:25:00,2023-01-06 21:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.92,0.0233,2.4833,90.5941,1.9797,1.1605,2.59,9.8,6.9226,0.0,0.03
2023-01-06 21:20:00,2023-01-06 21:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.66,0.0233,2.674,90.5891,1.712,0.6356,2.25,9.86,6.9226,0.0,0.04
2023-01-06 21:15:00,2023-01-06 21:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.36,0.02,6.4516,90.5893,0.7386,0.065,1.85,9.82,6.9226,0.17,0.06
2023-01-06 21:10:00,2023-01-06 21:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.1,0.0233,2.4438,90.5905,0.6164,0.0721,2.05,9.82,6.9226,0.0,0.04
2023-01-06 21:05:00,2023-01-06 21:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.57,0.0233,2.9233,90.59,0.4298,0.0754,2.25,9.79,6.9226,0.14,0.04
2023-01-06 21:00:00,2023-01-06 21:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.11,0.02,3.4931,90.5892,0.0551,0.1897,1.92,9.82,6.9226,0.0,0.17
2023-01-06 20:55:00,2023-01-06 21:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.19,0.0233,2.6931,90.5881,0.3064,0.6258,2.08,9.7,6.9176,0.0,0.03
2023-01-06 20:50:00,2023-01-06 20:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.66,0.0233,2.6236,90.5907,0.6393,1.605,2.27,9.83,6.9176,0.14,0.03
2023-01-06 20:45:00,2023-01-06 20:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.84,0.02,9.9303,90.5876,0.8858,1.8423,2.22,9.7,6.9176,0.5,0.19
2023-01-06 20:40:00,2023-01-06 20:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.27,0.0233,8.7088,90.5878,0.624,1.4415,2.42,9.73,6.9176,0.14,0.26
2023-01-06 20:35:00,2023-01-06 20:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.89,0.0233,7.1286,90.5874,0.6766,1.4905,2.17,9.7,6.9176,0.0,0.2
2023-01-06 20:30:00,2023-01-06 20:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.05,0.02,4.0724,90.5877,0.6291,1.4356,2.25,9.71,6.9125,0.17,0.16
2023-01-06 20:25:00,2023-01-06 20:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,12.75,0.0233,2.5504,90.5862,0.5815,1.3259,2.13,9.69,6.9377,0.0,0.04
